statistic_yyymm,district_code,site_id,village,birth_total,birth_total_m,birth_total_f,death_total,death_m,death_f,marry_pair,divorce_pair
統計年月,區域別代碼,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數
10704,68000120023,桃園市觀音區,富林里,1,0,1,3,3,0,0,0
10704,68000120024,桃園市觀音區,草新里,8,4,4,2,0,2,2,2
10704,68000130001,桃園市復興區,三民里,1,1,0,0,0,0,0,2
10704,68000130002,桃園市復興區,澤仁里,2,2,0,1,1,0,0,2
10704,68000130003,桃園市復興區,義盛里,0,0,0,0,0,0,0,0
10704,68000130004,桃園市復興區,霞雲里,1,1,0,0,0,0,0,1
10704,68000130005,桃園市復興區,長興里,1,1,0,2,1,1,0,0
10704,68000130006,桃園市復興區,三光里,0,0,0,0,0,0,0,0
10704,68000130007,桃園市復興區,奎輝里,1,0,1,1,1,0,1,1
10704,68000130008,桃園市復興區,華陵里,0,0,0,1,1,0,0,0
10704,68000130009,桃園市復興區,羅浮里,0,0,0,0,0,0,0,1
10704,68000130010,桃園市復興區,高義里,1,0,1,0,0,0,0,0
10704,66000010001,臺中市中　區,繼光里,0,0,0,3,2,1,0,0
10704,66000010002,臺中市中　區,大墩里,1,1,0,1,1,0,1,0
10704,66000010003,臺中市中　區,綠川里,2,1,1,3,3,0,0,0
10704,66000010004,臺中市中　區,公園里,0,0,0,3,3,0,3,0
10704,66000010005,臺中市中　區,光復里,0,0,0,0,0,0,1,0
10704,66000010006,臺中市中　區,柳川里,1,0,1,1,0,1,0,1
10704,66000010007,臺中市中　區,大誠里,3,0,3,1,0,1,2,1
10704,66000010008,臺中市中　區,中華里,0,0,0,2,1,1,1,0
10704,66000020001,臺中市東　區,新庄里,1,0,1,5,2,3,3,1
10704,66000020002,臺中市東　區,振興里,3,2,1,1,1,0,1,0
10704,66000020003,臺中市東　區,東橋里,2,1,1,4,1,3,2,0
10704,66000020004,臺中市東　區,東興里,0,0,0,4,1,3,1,0
10704,66000020005,臺中市東　區,干城里,2,1,1,1,1,0,1,2
10704,66000020006,臺中市東　區,泉源里,0,0,0,1,1,0,0,0
10704,66000020007,臺中市東　區,旱溪里,1,1,0,1,0,1,0,0
10704,66000020008,臺中市東　區,樂成里,2,2,0,1,0,1,1,1
10704,66000020009,臺中市東　區,東門里,1,0,1,6,5,1,4,3
10704,66000020010,臺中市東　區,十甲里,4,3,1,2,1,1,3,1
10704,66000020011,臺中市東　區,東南里,4,3,1,2,1,1,2,0
10704,66000020012,臺中市東　區,東勢里,1,0,1,4,3,1,1,0
10704,66000020013,臺中市東　區,合作里,4,2,2,4,2,2,2,2
10704,66000020014,臺中市東　區,富台里,0,0,0,4,1,3,2,1
10704,66000020015,臺中市東　區,富仁里,2,1,1,3,1,2,1,1
10704,66000020016,臺中市東　區,東信里,7,4,3,2,1,1,4,2
10704,66000020017,臺中市東　區,東英里,8,4,4,5,3,2,2,1
10704,66000030001,臺中市南　區,城隍里,2,1,1,4,2,2,1,1
10704,66000030002,臺中市南　區,國光里,3,1,2,1,1,0,0,2
10704,66000030003,臺中市南　區,南門里,2,2,0,3,1,2,3,0
10704,66000030004,臺中市南　區,德義里,4,1,3,2,2,0,1,0
10704,66000030005,臺中市南　區,積善里,0,0,0,1,1,0,3,0
10704,66000030006,臺中市南　區,江川里,2,0,2,2,1,1,3,2
10704,66000030007,臺中市南　區,新榮里,0,0,0,2,0,2,3,0
10704,66000030008,臺中市南　區,福興里,3,1,2,3,3,0,4,1
10704,66000030009,臺中市南　區,福平里,2,0,2,1,0,1,2,1
10704,66000030010,臺中市南　區,和平里,0,0,0,2,1,1,0,2
10704,66000030011,臺中市南　區,永興里,6,2,4,2,2,0,2,3
10704,66000030012,臺中市南　區,樹義里,12,6,6,6,2,4,8,1
10704,66000030013,臺中市南　區,樹德里,6,3,3,7,4,3,5,2
10704,66000030014,臺中市南　區,西川里,2,1,1,3,3,0,1,1
10704,66000030015,臺中市南　區,長春里,2,2,0,0,0,0,3,1
10704,66000030016,臺中市南　區,長榮里,0,0,0,1,0,1,1,0
10704,66000030017,臺中市南　區,福順里,4,2,2,0,0,0,3,2
10704,66000030018,臺中市南　區,平和里,2,2,0,4,1,3,2,3
10704,66000030019,臺中市南　區,南和里,3,1,2,4,4,0,1,4
10704,66000030020,臺中市南　區,永和里,5,2,3,2,2,0,1,0
10704,66000030021,臺中市南　區,工學里,9,5,4,1,1,0,8,4
10704,66000030022,臺中市南　區,崇倫里,5,3,2,1,1,0,4,3
10704,66000040001,臺中市西　區,民生里,1,1,0,2,1,1,2,1
10704,66000040002,臺中市西　區,利民里,0,0,0,0,0,0,1,0
10704,66000040003,臺中市西　區,三民里,0,0,0,1,1,0,1,0
10704,66000040004,臺中市西　區,東昇里,2,1,1,1,0,1,1,0
10704,66000040005,臺中市西　區,廣民里,0,0,0,2,1,1,1,0
10704,66000040006,臺中市西　區,平和里,0,0,0,1,1,0,1,0
10704,66000040007,臺中市西　區,公民里,4,2,2,3,2,1,2,2
10704,66000040008,臺中市西　區,藍興里,1,0,1,1,0,1,1,0
10704,66000040009,臺中市西　區,公舘里,4,0,4,3,3,0,5,1
10704,66000040010,臺中市西　區,和龍里,1,0,1,1,1,0,0,1
10704,66000040011,臺中市西　區,民龍里,2,2,0,5,4,1,2,0
10704,66000040012,臺中市西　區,後龍里,2,0,2,3,2,1,2,0
10704,66000040013,臺中市西　區,安龍里,0,0,0,2,1,1,2,0
10704,66000040014,臺中市西　區,吉龍里,3,1,2,5,3,2,3,1
10704,66000040015,臺中市西　區,昇平里,1,1,0,3,1,2,3,3
10704,66000040016,臺中市西　區,忠明里,3,3,0,6,4,2,1,2
10704,66000040017,臺中市西　區,公正里,4,1,3,1,0,1,4,0
10704,66000040018,臺中市西　區,土庫里,3,3,0,2,2,0,3,1
10704,66000040019,臺中市西　區,忠誠里,6,3,3,2,1,1,1,2
10704,66000040020,臺中市西　區,公益里,3,2,1,2,1,1,2,0
10704,66000040021,臺中市西　區,中興里,5,4,1,1,1,0,2,0
10704,66000040022,臺中市西　區,公平里,6,3,3,4,3,1,1,1
10704,66000040023,臺中市西　區,公德里,6,1,5,1,1,0,1,0
10704,66000040024,臺中市西　區,双龍里,1,1,0,1,0,1,0,0
10704,66000040025,臺中市西　區,大忠里,4,2,2,2,1,1,0,1
10704,66000050001,臺中市北　區,光大里,0,0,0,2,1,1,0,1
10704,66000050002,臺中市北　區,文莊里,2,1,1,2,1,1,1,5
10704,66000050003,臺中市北　區,五常里,0,0,0,1,0,1,0,0
10704,66000050004,臺中市北　區,新興里,2,1,1,3,1,2,1,0
10704,66000050005,臺中市北　區,新北里,3,1,2,3,2,1,0,1
10704,66000050006,臺中市北　區,樂英里,2,1,1,5,1,4,2,0
10704,66000050007,臺中市北　區,錦村里,2,1,1,5,3,2,1,3
10704,66000050008,臺中市北　區,建成里,3,3,0,3,2,1,5,2
10704,66000050009,臺中市北　區,錦洲里,2,0,2,2,1,1,1,2
10704,66000050010,臺中市北　區,金華里,2,1,1,3,3,0,1,1
10704,66000050011,臺中市北　區,金龍里,1,0,1,2,1,1,2,0
10704,66000050012,臺中市北　區,邱厝里,3,3,0,2,1,1,2,0
10704,66000050013,臺中市北　區,建興里,4,3,1,2,1,1,5,2
10704,66000050014,臺中市北　區,頂厝里,1,1,0,2,1,1,1,0
10704,66000050015,臺中市北　區,賴厝里,3,2,1,2,2,0,2,0
10704,66000050016,臺中市北　區,賴村里,2,0,2,3,3,0,0,2
10704,66000050017,臺中市北　區,育德里,1,0,1,4,2,2,1,0
10704,66000050018,臺中市北　區,淡溝里,1,1,0,5,3,2,0,0
10704,66000050019,臺中市北　區,中達里,3,1,2,4,2,2,0,1
10704,66000050020,臺中市北　區,錦祥里,4,3,1,6,6,0,1,0
10704,66000050021,臺中市北　區,健行里,5,3,2,2,1,1,2,0
10704,66000050022,臺中市北　區,明德里,2,1,1,5,3,2,2,0
10704,66000050023,臺中市北　區,長青里,7,2,5,3,1,2,6,2
10704,66000050024,臺中市北　區,賴明里,6,3,3,4,1,3,2,2
10704,66000050025,臺中市北　區,賴興里,0,0,0,4,2,2,3,2
10704,66000050026,臺中市北　區,中正里,1,0,1,0,0,0,0,0
10704,66000050027,臺中市北　區,六合里,1,0,1,2,1,1,1,0
10704,66000050028,臺中市北　區,大湖里,0,0,0,3,1,2,0,2
10704,66000050029,臺中市北　區,錦平里,0,0,0,1,0,1,2,1
10704,66000050030,臺中市北　區,建德里,4,3,1,2,0,2,1,2
10704,66000050031,臺中市北　區,崇德里,8,4,4,2,0,2,1,2
10704,66000050032,臺中市北　區,賴旺里,0,0,0,2,1,1,4,4
10704,66000050033,臺中市北　區,明新里,1,0,1,2,0,2,1,3
10704,66000050034,臺中市北　區,立人里,3,1,2,5,2,3,0,1
10704,66000050035,臺中市北　區,梅川里,1,1,0,1,1,0,3,1
10704,66000050036,臺中市北　區,賴福里,3,2,1,3,1,2,2,0
10704,66000060001,臺中市西屯區,西安里,3,3,0,3,1,2,2,1
10704,66000060002,臺中市西屯區,西墩里,4,0,4,5,2,3,3,0
10704,66000060003,臺中市西屯區,潮洋里,4,3,1,2,1,1,4,0
10704,66000060004,臺中市西屯區,龍潭里,2,1,1,1,1,0,0,0
10704,66000060005,臺中市西屯區,惠來里,10,4,6,8,6,2,4,6
10704,66000060006,臺中市西屯區,上石里,1,0,1,1,1,0,3,1
10704,66000060007,臺中市西屯區,逢甲里,0,0,0,1,0,1,1,0
10704,66000060008,臺中市西屯區,鵬程里,2,1,1,1,0,1,2,1
10704,66000060009,臺中市西屯區,何安里,11,6,5,1,0,1,6,0
10704,66000060010,臺中市西屯區,何厝里,3,1,2,2,1,1,1,2
10704,66000060011,臺中市西屯區,大河里,1,0,1,1,0,1,3,0
10704,66000060012,臺中市西屯區,大石里,1,1,0,2,1,1,0,0
10704,66000060013,臺中市西屯區,大福里,1,0,1,3,0,3,0,0
10704,66000060014,臺中市西屯區,大鵬里,4,1,3,4,0,4,1,2
10704,66000060015,臺中市西屯區,港尾里,3,1,2,4,3,1,4,1
10704,66000060016,臺中市西屯區,廣福里,1,1,0,0,0,0,1,0
10704,66000060017,臺中市西屯區,林厝里,2,0,2,1,1,0,1,0
10704,66000060018,臺中市西屯區,永安里,8,3,5,2,1,1,4,3
10704,66000060019,臺中市西屯區,福安里,4,1,3,0,0,0,3,2
10704,66000060020,臺中市西屯區,協和里,3,2,1,1,0,1,3,3
10704,66000060021,臺中市西屯區,何仁里,2,1,1,3,2,1,5,0
10704,66000060022,臺中市西屯區,何德里,3,2,1,2,2,0,0,0
10704,66000060023,臺中市西屯區,何源里,3,1,2,4,2,2,1,1
10704,66000060024,臺中市西屯區,西平里,1,1,0,1,1,0,3,0
10704,66000060025,臺中市西屯區,何南里,6,3,3,2,1,1,4,1
10704,66000060026,臺中市西屯區,至善里,4,1,3,2,2,0,0,1
10704,66000060027,臺中市西屯區,上安里,8,5,3,1,1,0,2,0
10704,66000060028,臺中市西屯區,上德里,3,1,2,3,3,0,2,2
10704,66000060029,臺中市西屯區,逢福里,4,1,3,0,0,0,3,0
10704,66000060030,臺中市西屯區,何明里,2,1,1,0,0,0,4,1
10704,66000060031,臺中市西屯區,何成里,2,0,2,4,3,1,2,1
10704,66000060032,臺中市西屯區,何福里,1,1,0,3,2,1,0,0
10704,66000060033,臺中市西屯區,福和里,4,1,3,1,1,0,5,2
10704,66000060034,臺中市西屯區,福中里,3,2,1,0,0,0,2,0
10704,66000060035,臺中市西屯區,福恩里,7,1,6,1,0,1,2,0
10704,66000060036,臺中市西屯區,福聯里,0,0,0,0,0,0,2,0
10704,66000060037,臺中市西屯區,福瑞里,0,0,0,1,0,1,2,0
10704,66000060038,臺中市西屯區,福林里,5,2,3,6,4,2,1,3
10704,66000060039,臺中市西屯區,福雅里,7,2,5,2,0,2,4,2
10704,66000070001,臺中市南屯區,南屯里,5,2,3,2,1,1,6,2
10704,66000070002,臺中市南屯區,豐樂里,17,9,8,5,2,3,8,2
10704,66000070003,臺中市南屯區,楓樹里,7,5,2,2,1,1,2,1
10704,66000070004,臺中市南屯區,中和里,2,0,2,3,3,0,1,1
10704,66000070005,臺中市南屯區,春社里,6,1,5,1,1,0,1,0
10704,66000070006,臺中市南屯區,春安里,1,0,1,2,2,0,0,0
10704,66000070007,臺中市南屯區,文山里,6,2,4,5,4,1,6,2
10704,66000070008,臺中市南屯區,新生里,0,0,0,1,1,0,0,1
10704,66000070009,臺中市南屯區,永定里,3,1,2,10,8,2,3,0
10704,66000070010,臺中市南屯區,三厝里,3,1,2,0,0,0,2,3
10704,66000070011,臺中市南屯區,溝墘里,3,2,1,2,0,2,2,1
10704,66000070012,臺中市南屯區,田心里,4,2,2,2,2,0,6,3
10704,66000070013,臺中市南屯區,黎明里,1,0,1,4,4,0,0,1
10704,66000070014,臺中市南屯區,鎮平里,1,0,1,3,2,1,0,0
10704,66000070015,臺中市南屯區,大同里,4,4,0,2,1,1,3,1
10704,66000070016,臺中市南屯區,文心里,1,0,1,0,0,0,1,0
10704,66000070017,臺中市南屯區,同心里,3,2,1,2,0,2,6,2
10704,66000070018,臺中市南屯區,向心里,8,5,3,1,1,0,1,2
10704,66000070019,臺中市南屯區,大誠里,3,2,1,0,0,0,3,1
10704,66000070020,臺中市南屯區,大興里,3,3,0,1,0,1,2,1
10704,66000070021,臺中市南屯區,大業里,5,3,2,7,5,2,5,4
10704,66000070022,臺中市南屯區,惠中里,5,4,1,1,1,0,4,3
10704,66000070023,臺中市南屯區,寶山里,7,3,4,1,1,0,1,2
10704,66000070024,臺中市南屯區,三和里,6,2,4,2,1,1,6,0
10704,66000070025,臺中市南屯區,三義里,4,2,2,2,2,0,3,1
10704,66000080001,臺中市北屯區,北興里,1,0,1,2,2,0,4,0
10704,66000080002,臺中市北屯區,北屯里,4,1,3,3,2,1,2,2
10704,66000080003,臺中市北屯區,三光里,2,2,0,3,2,1,4,1
10704,66000080004,臺中市北屯區,平田里,2,1,1,0,0,0,3,1
10704,66000080005,臺中市北屯區,平和里,2,1,1,0,0,0,0,2
10704,66000080006,臺中市北屯區,東光里,2,2,0,2,1,1,0,1
10704,66000080007,臺中市北屯區,舊社里,3,1,2,4,2,2,0,0
10704,66000080008,臺中市北屯區,水景里,11,10,1,7,5,2,5,4
10704,66000080009,臺中市北屯區,軍功里,10,6,4,8,4,4,12,3
10704,66000080010,臺中市北屯區,和平里,9,4,5,9,4,5,9,1
10704,66000080011,臺中市北屯區,東山里,3,2,1,2,1,1,0,2
10704,66000080012,臺中市北屯區,民政里,1,1,0,1,1,0,0,0
10704,66000080013,臺中市北屯區,廍子里,11,5,6,0,0,0,9,4
10704,66000080014,臺中市北屯區,大坑里,0,0,0,1,0,1,0,0
10704,66000080015,臺中市北屯區,民德里,0,0,0,1,1,0,0,1
10704,66000080016,臺中市北屯區,松竹里,8,2,6,7,3,4,4,4
10704,66000080017,臺中市北屯區,仁和里,3,0,3,5,3,2,2,3
10704,66000080018,臺中市北屯區,仁美里,13,7,6,4,1,3,6,2
10704,66000080019,臺中市北屯區,四民里,0,0,0,0,0,0,2,0
10704,66000080020,臺中市北屯區,后庄里,7,3,4,1,0,1,5,3
10704,66000080021,臺中市北屯區,同榮里,3,2,1,5,3,2,1,1
10704,66000080022,臺中市北屯區,仁愛里,0,0,0,0,0,0,2,0
10704,66000080023,臺中市北屯區,水湳里,4,2,2,3,0,3,3,0
10704,66000080024,臺中市北屯區,陳平里,3,0,3,5,4,1,3,0
10704,66000080025,臺中市北屯區,新平里,4,1,3,1,0,1,2,0
10704,66000080026,臺中市北屯區,平安里,2,1,1,4,2,2,3,3
10704,66000080027,臺中市北屯區,平順里,3,2,1,2,2,0,5,1
10704,66000080028,臺中市北屯區,平德里,7,3,4,2,2,0,5,0
10704,66000080029,臺中市北屯區,松安里,7,6,1,1,0,1,3,1
10704,66000080030,臺中市北屯區,松茂里,4,4,0,3,2,1,0,4
10704,66000080031,臺中市北屯區,大德里,2,0,2,3,3,0,6,2
10704,66000080032,臺中市北屯區,松強里,8,4,4,1,1,0,2,1
10704,66000080033,臺中市北屯區,松勇里,4,2,2,2,2,0,2,1
10704,66000080034,臺中市北屯區,北京里,1,0,1,3,3,0,1,1
10704,66000080035,臺中市北屯區,平心里,4,3,1,1,1,0,3,1
10704,66000080036,臺中市北屯區,平福里,1,0,1,4,2,2,0,1
10704,66000080037,臺中市北屯區,松和里,4,3,1,2,2,0,0,4
10704,66000080038,臺中市北屯區,平陽里,4,3,1,3,2,1,4,0
10704,66000080039,臺中市北屯區,平興里,4,3,1,3,1,2,2,1
10704,66000080040,臺中市北屯區,平昌里,3,1,2,1,1,0,1,1
10704,66000080041,臺中市北屯區,三和里,4,0,4,3,2,1,4,1
10704,66000080042,臺中市北屯區,忠平里,2,1,1,1,1,0,3,2
10704,66000090001,臺中市豐原區,豐原里,1,1,0,2,0,2,2,1
10704,66000090002,臺中市豐原區,頂街里,0,0,0,1,0,1,1,0
10704,66000090003,臺中市豐原區,中山里,1,1,0,1,0,1,1,0
10704,66000090004,臺中市豐原區,豐榮里,1,0,1,0,0,0,1,1
10704,66000090005,臺中市豐原區,下街里,0,0,0,0,0,0,0,0
10704,66000090006,臺中市豐原區,富春里,0,0,0,0,0,0,0,0
10704,66000090007,臺中市豐原區,葫蘆里,1,1,0,1,0,1,0,1
10704,66000090008,臺中市豐原區,豐西里,1,1,0,2,1,1,0,0
10704,66000090009,臺中市豐原區,西安里,3,1,2,5,4,1,4,0
10704,66000090010,臺中市豐原區,西勢里,4,2,2,3,3,0,0,0
10704,66000090011,臺中市豐原區,東勢里,2,2,0,0,0,0,0,0
10704,66000090012,臺中市豐原區,民生里,1,0,1,2,2,0,0,0
10704,66000090013,臺中市豐原區,大湳里,1,1,0,1,0,1,2,0
10704,66000090014,臺中市豐原區,北湳里,3,2,1,2,1,1,1,0
10704,66000090015,臺中市豐原區,東湳里,2,2,0,2,1,1,2,0
10704,66000090016,臺中市豐原區,西湳里,7,5,2,5,2,3,5,0
10704,66000090017,臺中市豐原區,圳寮里,0,0,0,0,0,0,0,0
10704,66000090018,臺中市豐原區,豐圳里,2,1,1,4,1,3,4,0
10704,66000090019,臺中市豐原區,社皮里,6,4,2,5,4,1,3,2
10704,66000090020,臺中市豐原區,三村里,4,3,1,1,1,0,6,0
10704,66000090021,臺中市豐原區,中興里,2,0,2,4,2,2,1,2
10704,66000090022,臺中市豐原區,田心里,2,1,1,3,2,1,4,5
10704,66000090023,臺中市豐原區,豐田里,6,3,3,5,2,3,8,4
10704,66000090024,臺中市豐原區,鎌村里,0,0,0,6,2,4,2,1
10704,66000090025,臺中市豐原區,南陽里,6,3,3,10,7,3,3,1
10704,66000090026,臺中市豐原區,陽明里,3,1,2,3,1,2,3,0
10704,66000090027,臺中市豐原區,北陽里,12,5,7,12,9,3,10,4
10704,66000090028,臺中市豐原區,中陽里,4,1,3,5,4,1,0,0
10704,66000090029,臺中市豐原區,東陽里,1,0,1,1,0,1,1,2
10704,66000090030,臺中市豐原區,南村里,8,1,7,8,5,3,3,1
10704,66000090031,臺中市豐原區,南田里,5,3,2,2,2,0,1,0
10704,66000090032,臺中市豐原區,南嵩里,3,1,2,1,0,1,1,0
10704,66000090033,臺中市豐原區,翁明里,5,3,2,1,1,0,0,0
10704,66000090034,臺中市豐原區,翁子里,1,0,1,1,1,0,0,0
10704,66000090035,臺中市豐原區,翁社里,3,2,1,1,1,0,1,2
10704,66000090036,臺中市豐原區,朴子里,5,2,3,4,2,2,4,1
10704,66000100001,臺中市東勢區,北興里,3,1,2,0,0,0,1,1
10704,66000100002,臺中市東勢區,中寧里,0,0,0,1,1,0,0,0
10704,66000100003,臺中市東勢區,東安里,1,0,1,0,0,0,0,0
10704,66000100004,臺中市東勢區,南平里,0,0,0,1,0,1,0,0
10704,66000100005,臺中市東勢區,延平里,0,0,0,2,2,0,0,0
10704,66000100006,臺中市東勢區,上新里,1,0,1,1,1,0,0,0
10704,66000100007,臺中市東勢區,廣興里,0,0,0,2,2,0,0,0
10704,66000100008,臺中市東勢區,泰昌里,2,1,1,3,3,0,1,0
10704,66000100009,臺中市東勢區,中嵙里,0,0,0,0,0,0,2,0
10704,66000100010,臺中市東勢區,福隆里,0,0,0,2,0,2,0,2
10704,66000100011,臺中市東勢區,隆興里,0,0,0,2,2,0,0,0
10704,66000100012,臺中市東勢區,新盛里,1,0,1,1,0,1,2,1
10704,66000100013,臺中市東勢區,詒福里,1,0,1,0,0,0,1,0
10704,66000100014,臺中市東勢區,上城里,1,0,1,2,0,2,0,0
10704,66000100015,臺中市東勢區,下城里,0,0,0,2,1,1,0,2
10704,66000100016,臺中市東勢區,慶東里,1,1,0,3,0,3,0,2
10704,66000100017,臺中市東勢區,慶福里,2,1,1,3,3,0,0,0
10704,66000100018,臺中市東勢區,東新里,0,0,0,4,2,2,1,0
10704,66000100019,臺中市東勢區,粵寧里,1,0,1,6,3,3,0,0
10704,66000100020,臺中市東勢區,下新里,0,0,0,1,1,0,1,0
10704,66000100021,臺中市東勢區,興隆里,2,1,1,4,3,1,0,0
10704,66000100022,臺中市東勢區,茂興里,0,0,0,2,2,0,0,1
10704,66000100023,臺中市東勢區,泰興里,1,1,0,0,0,0,0,0
10704,66000100024,臺中市東勢區,埤頭里,0,0,0,0,0,0,1,0
10704,66000100025,臺中市東勢區,明正里,1,1,0,2,1,1,0,0
10704,66000110001,臺中市大甲區,朝陽里,0,0,0,1,1,0,0,0
10704,66000110002,臺中市大甲區,大甲里,1,1,0,0,0,0,0,0
10704,66000110003,臺中市大甲區,順天里,0,0,0,0,0,0,1,0
10704,66000110004,臺中市大甲區,孔門里,0,0,0,1,1,0,0,0
10704,66000110005,臺中市大甲區,平安里,3,3,0,3,0,3,2,2
10704,66000110006,臺中市大甲區,庄美里,3,2,1,0,0,0,1,1
10704,66000110007,臺中市大甲區,新美里,5,3,2,3,1,2,1,0
10704,66000110008,臺中市大甲區,岷山里,1,1,0,0,0,0,0,1
10704,66000110009,臺中市大甲區,中山里,2,2,0,7,7,0,1,1
10704,66000110010,臺中市大甲區,南陽里,0,0,0,1,1,0,0,0
10704,66000110011,臺中市大甲區,薰風里,1,0,1,0,0,0,1,0
10704,66000110012,臺中市大甲區,義和里,0,0,0,0,0,0,2,1
10704,66000110013,臺中市大甲區,武陵里,0,0,0,0,0,0,2,0
10704,66000110014,臺中市大甲區,文曲里,0,0,0,0,0,0,0,0
10704,66000110015,臺中市大甲區,武曲里,0,0,0,2,0,2,2,0
10704,66000110016,臺中市大甲區,文武里,3,1,2,5,1,4,3,0
10704,66000110017,臺中市大甲區,奉化里,3,2,1,2,0,2,0,1
10704,66000110018,臺中市大甲區,德化里,1,0,1,2,1,1,0,0
10704,66000110019,臺中市大甲區,江南里,1,1,0,1,0,1,1,1
10704,66000110020,臺中市大甲區,頂店里,7,3,4,5,4,1,1,1
10704,66000110021,臺中市大甲區,太白里,1,0,1,2,1,1,0,0
10704,66000110022,臺中市大甲區,孟春里,3,3,0,5,4,1,3,1
10704,66000110023,臺中市大甲區,幸福里,1,0,1,4,3,1,1,0
10704,66000110024,臺中市大甲區,日南里,4,1,3,3,1,2,1,1
10704,66000110025,臺中市大甲區,龍泉里,0,0,0,3,2,1,0,0
10704,66000110026,臺中市大甲區,西岐里,0,0,0,2,1,1,0,2
10704,66000110027,臺中市大甲區,銅安里,3,1,2,1,0,1,0,0
10704,66000110028,臺中市大甲區,福德里,0,0,0,0,0,0,0,0
10704,66000110029,臺中市大甲區,建興里,3,1,2,1,0,1,2,0
10704,66000120001,臺中市清水區,鰲峰里,0,0,0,3,1,2,0,0
10704,66000120002,臺中市清水區,靈泉里,0,0,0,0,0,0,0,0
10704,66000120003,臺中市清水區,清水里,2,0,2,0,0,0,3,0
10704,66000120004,臺中市清水區,文昌里,1,0,1,2,1,1,0,0
10704,66000120005,臺中市清水區,南寧里,1,0,1,1,1,0,1,0
10704,66000120006,臺中市清水區,西寧里,1,0,1,0,0,0,0,0
10704,66000120007,臺中市清水區,北寧里,0,0,0,1,1,0,0,0
10704,66000120008,臺中市清水區,中興里,0,0,0,0,0,0,0,0
10704,66000120009,臺中市清水區,西社里,3,2,1,0,0,0,1,0
10704,66000120010,臺中市清水區,南社里,5,4,1,4,3,1,5,0
10704,66000120011,臺中市清水區,裕嘉里,1,1,0,3,1,2,1,0
10704,66000120012,臺中市清水區,臨江里,1,1,0,3,2,1,3,0
10704,66000120013,臺中市清水區,秀水里,4,2,2,4,3,1,1,0
10704,66000120014,臺中市清水區,武鹿里,5,1,4,5,3,2,2,1
10704,66000120015,臺中市清水區,海濱里,0,0,0,0,0,0,2,0
10704,66000120016,臺中市清水區,槺榔里,9,4,5,4,2,2,6,1
10704,66000120017,臺中市清水區,中社里,2,2,0,4,2,2,1,0
10704,66000120018,臺中市清水區,高西里,2,1,1,0,0,0,1,0
10704,66000120019,臺中市清水區,高南里,1,0,1,3,1,2,1,0
10704,66000120020,臺中市清水區,高東里,1,1,0,0,0,0,0,0
10704,66000120021,臺中市清水區,高北里,0,0,0,1,0,1,0,0
10704,66000120022,臺中市清水區,高美里,0,0,0,2,1,1,1,0
10704,66000120023,臺中市清水區,國姓里,7,2,5,4,1,3,1,0
10704,66000120024,臺中市清水區,菁埔里,1,1,0,2,2,0,0,2
10704,66000120025,臺中市清水區,頂湳里,1,1,0,2,1,1,0,0
10704,66000120026,臺中市清水區,田寮里,4,3,1,1,1,0,1,1
10704,66000120027,臺中市清水區,橋頭里,7,3,4,6,3,3,4,1
10704,66000120028,臺中市清水區,下湳里,3,0,3,1,0,1,0,0
10704,66000120029,臺中市清水區,東山里,0,0,0,1,1,0,0,0
10704,66000120030,臺中市清水區,楊厝里,1,0,1,0,0,0,0,0
10704,66000120031,臺中市清水區,海風里,0,0,0,0,0,0,1,1
10704,66000120032,臺中市清水區,吳厝里,2,2,0,1,0,1,1,1
10704,66000130001,臺中市沙鹿區,居仁里,0,0,0,0,0,0,0,0
10704,66000130002,臺中市沙鹿區,洛泉里,2,2,0,0,0,0,0,0
10704,66000130003,臺中市沙鹿區,沙鹿里,0,0,0,2,1,1,1,0
10704,66000130004,臺中市沙鹿區,美仁里,1,0,1,0,0,0,1,1
10704,66000130005,臺中市沙鹿區,興仁里,1,0,1,4,4,0,0,0
10704,66000130006,臺中市沙鹿區,斗抵里,8,4,4,1,0,1,2,0
10704,66000130007,臺中市沙鹿區,鹿峰里,9,6,3,3,3,0,1,0
10704,66000130008,臺中市沙鹿區,鹿寮里,7,2,5,2,2,0,3,5
10704,66000130009,臺中市沙鹿區,竹林里,6,3,3,3,1,2,6,1
10704,66000130010,臺中市沙鹿區,犁分里,0,0,0,1,0,1,0,0
10704,66000130011,臺中市沙鹿區,北勢里,9,8,1,2,0,2,1,1
10704,66000130012,臺中市沙鹿區,福興里,3,2,1,0,0,0,1,0
10704,66000130013,臺中市沙鹿區,晉江里,3,2,1,1,1,0,0,0
10704,66000130014,臺中市沙鹿區,六路里,7,2,5,1,0,1,1,1
10704,66000130015,臺中市沙鹿區,南勢里,2,1,1,5,3,2,0,0
10704,66000130016,臺中市沙鹿區,埔子里,3,1,2,1,1,0,6,1
10704,66000130017,臺中市沙鹿區,公明里,7,3,4,4,3,1,5,0
10704,66000130018,臺中市沙鹿區,清泉里,3,2,1,1,1,0,1,2
10704,66000130019,臺中市沙鹿區,西勢里,2,1,1,0,0,0,1,0
10704,66000130020,臺中市沙鹿區,興安里,2,0,2,2,0,2,0,0
10704,66000130021,臺中市沙鹿區,三鹿里,6,3,3,1,1,0,3,4
10704,66000140001,臺中市梧棲區,頂寮里,2,2,0,3,2,1,1,1
